label,path,features
medium,../../data/snsd/generated/noise_medium/clnsp114-medium.wav,"[[-4.7316739e+02 -4.3487186e+02 -4.2792960e+02 ... -3.3732986e+02
  -3.5189014e+02 -4.0783289e+02]
 [ 1.0322083e+02  1.0320668e+02  1.1269708e+02 ...  4.9699615e+01
   5.9059814e+01  8.5583786e+01]
 [-8.5427551e+00 -6.5064077e+00 -7.7012472e+00 ...  1.9505199e+01
   2.4723642e+01  1.7819294e+01]
 ...
 [-3.0815420e+00 -2.2135780e+00  8.1893563e-01 ... -5.7733583e+00
  -3.3215110e+00  1.5529349e+00]
 [-6.3896885e+00 -2.2394562e-01  1.7642027e-01 ...  8.5502863e-04
   8.2389975e-01  4.4868464e+00]
 [-7.5882049e+00 -1.4203196e+00 -3.7205198e+00 ... -4.1088080e+00
  -1.2554915e+00  3.5384526e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp115-medium.wav,"[[-4.20157013e+02 -3.94384644e+02 -3.98521637e+02 ... -3.45616821e+02
  -3.48106567e+02 -3.71769745e+02]
 [ 4.02153893e+01  2.64623108e+01 -2.66546679e+00 ...  1.18172562e+02
   1.23205345e+02  1.25314713e+02]
 [ 5.75630665e+00  2.14286327e+01  2.32665062e+01 ... -6.50920029e+01
  -4.73645630e+01 -4.29493713e+01]
 ...
 [ 3.02599144e+00  3.17761278e+00 -5.55332851e+00 ... -1.57485561e+01
  -1.23142462e+01 -6.85929871e+00]
 [-1.03752756e+00 -3.80989861e+00 -5.85079384e+00 ... -8.35541439e+00
  -6.69751835e+00  1.44415975e-01]
 [ 7.59369564e+00  6.11884403e+00 -1.89344525e+00 ... -4.95671892e+00
  -6.54362774e+00 -5.52800989e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp116-medium.wav,"[[-6.4971942e+02 -5.1624493e+02 -4.3585883e+02 ... -3.9019156e+02
  -3.8403510e+02 -3.5912570e+02]
 [ 6.9417709e+01  4.8369301e+01  5.3687019e+01 ... -3.0950529e+01
  -9.3470917e+00  3.5624084e+01]
 [ 2.1025497e+01  2.1685688e+01  3.3219576e+00 ...  1.0255280e+01
   2.4592185e+00  6.1384850e+00]
 ...
 [ 4.8804588e+00  1.2343016e-01  5.2445734e-01 ... -2.0131564e+00
  -3.9218345e+00 -2.4060798e+00]
 [ 3.1224179e+00  6.0440099e-01  6.7829800e+00 ...  2.2377727e+00
  -1.0566027e+00 -2.7800417e+00]
 [-4.7679740e-01 -6.8579030e+00  3.0738220e+00 ...  8.0495510e+00
   6.1564178e+00  1.0808678e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp117-medium.wav,"[[-3.2659808e+02 -2.5855679e+02 -2.8154831e+02 ... -3.8440289e+02
  -4.1975876e+02 -4.6965665e+02]
 [ 1.3773378e+02  1.2935358e+02  1.2347806e+02 ...  8.6579542e+00
   4.7603218e+01  6.8780884e+01]
 [-5.9172138e+01 -8.0013855e+01 -8.4263412e+01 ... -9.7934818e+00
  -3.4622475e+01 -5.0890732e+01]
 ...
 [-7.5401030e+00 -1.0265169e+01 -1.0864299e+01 ...  5.9218836e+00
   3.9700174e+00  5.9551877e-01]
 [-3.3142600e+00 -3.7969079e+00 -7.8777013e+00 ...  3.0446086e+00
   1.1739813e+00  2.5188680e+00]
 [ 2.5336390e+00 -3.0663276e+00 -7.7847776e+00 ... -9.2964339e-01
  -1.0262628e+00  9.0584636e-02]]"
medium,../../data/snsd/generated/noise_medium/clnsp118-medium.wav,"[[-338.90793    -283.94955    -233.64929    ... -326.65
  -325.87933    -338.73236   ]
 [  89.302124     98.59635     104.48964    ...   88.9162
    95.30112     103.50612   ]
 [ -32.005127    -31.758959    -59.08383    ...  -25.618301
   -14.442949    -12.611012  ]
 ...
 [   1.1852416    -3.5851307   -10.713873   ...   -4.377989
    -1.7570051     0.39182872]
 [  -3.5351248    -2.1746202    -5.7991724  ...   -3.8368444
     2.7594962     1.3373139 ]
 [  -1.408455     -3.6271653    -1.1123013  ...   -4.139719
     4.845609      6.1791635 ]]"
medium,../../data/snsd/generated/noise_medium/clnsp119-medium.wav,"[[-5.4064099e+02 -3.4136136e+02 -2.0293205e+02 ... -2.8780283e+02
  -3.1132739e+02 -2.9850705e+02]
 [ 8.4515381e+01  8.2552025e+01  9.0741302e+01 ...  9.3601494e+01
   6.3355312e+01  4.4878212e+01]
 [ 6.8252320e+00 -3.5533348e+01 -5.7234200e+01 ... -3.9117462e+01
  -3.0470192e+01 -3.5574329e+01]
 ...
 [ 7.7967243e+00  6.0866547e+00  1.4976295e+00 ... -2.4441490e+00
  -4.7193103e+00 -6.3911266e+00]
 [ 1.4241219e+00 -2.5318105e+00  1.2336128e+00 ...  5.2999744e+00
  -4.4669256e+00 -8.9847555e+00]
 [ 2.1309490e+00  2.4145114e+00  1.4954975e+00 ...  8.5695038e+00
   2.2977339e-01 -1.5144378e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp12-medium.wav,"[[-6.79698547e+02 -6.68648193e+02 -6.51225220e+02 ... -4.47417633e+02
  -4.49330963e+02 -4.69016541e+02]
 [ 2.50863953e+01  3.69314232e+01  4.64517365e+01 ...  1.00344513e+02
   1.02501465e+02  1.00378166e+02]
 [ 2.21144810e+01  2.60952969e+01  1.95345840e+01 ... -3.08109798e+01
  -3.80521622e+01 -3.44722519e+01]
 ...
 [-3.41562462e+00 -6.80747509e+00 -3.24740124e+00 ... -7.23455727e-01
  -1.86330676e+00 -6.14768147e-01]
 [-2.99755096e+00 -5.44025040e+00  3.71798277e-02 ... -7.02309012e-01
  -1.25583231e+00  1.09780610e-01]
 [-2.17096496e+00 -2.28454781e+00  1.89695752e+00 ...  1.42179751e+00
  -4.51808453e+00 -2.23829556e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp120-medium.wav,"[[-5.14303589e+02 -3.51680664e+02 -2.54618408e+02 ... -3.24714752e+02
  -3.67005249e+02 -3.82067169e+02]
 [ 7.29198608e+01  1.61854813e+02  1.84392197e+02 ...  5.70601616e+01
  -6.92019367e+00 -2.28097878e+01]
 [ 2.29233932e+01 -7.10866737e+00 -1.18757362e+01 ...  4.82807236e+01
   4.47259903e+01  3.58911362e+01]
 ...
 [-5.81192017e+00 -4.62440491e+00 -8.19553435e-01 ... -7.92789268e+00
  -1.32164812e+00 -3.40581894e+00]
 [-4.99241734e+00  5.01941025e-01 -2.95566893e+00 ... -1.03045297e+00
   4.73256302e+00  7.16397762e+00]
 [ 3.50916958e+00  1.10239014e-01  5.12855768e+00 ... -6.51260805e+00
   1.31132603e-02  4.72456646e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp121-medium.wav,"[[-5.7385675e+02 -3.5055923e+02 -2.2158585e+02 ... -3.3524335e+02
  -4.2668146e+02 -5.3015259e+02]
 [ 8.3545166e+01  9.4164230e+01  9.2348495e+01 ...  8.9530991e+01
   7.6220589e+01  8.7125908e+01]
 [ 9.2658262e+00  4.3874916e+01  2.9824799e+01 ... -2.9849333e+01
  -2.8527214e+01 -4.3793325e+00]
 ...
 [-2.9795637e+00  7.7349758e+00  1.8731987e+00 ...  2.1871305e-01
   8.1649512e-01  4.5344515e+00]
 [ 4.6457996e+00  6.2315712e+00  2.3125863e+00 ... -5.7569563e-02
   3.4179065e-01  2.8848345e+00]
 [ 2.4800146e+00  1.4039567e+00 -6.5529871e+00 ... -2.9056678e+00
  -4.5552933e-01  3.8512743e-01]]"
medium,../../data/snsd/generated/noise_medium/clnsp122-medium.wav,"[[-5.80512451e+02 -5.77190918e+02 -4.80780212e+02 ... -2.67185028e+02
  -2.63922089e+02 -2.87365387e+02]
 [ 5.55494385e+01  4.93337326e+01  5.40098877e+01 ...  9.31536713e+01
   1.13724159e+02  1.27576103e+02]
 [ 2.96872063e+01  2.51044312e+01 -1.93007431e+01 ... -4.98294182e+01
  -4.55703506e+01 -2.98179913e+01]
 ...
 [ 4.04941988e+00  5.15512562e+00  9.85187232e-01 ...  6.89814186e+00
  -4.10401344e+00 -3.22094870e+00]
 [ 4.33875179e+00  4.83625698e+00 -1.17218149e+00 ...  1.35909233e+01
   7.69103813e+00 -8.17366481e-01]
 [ 1.40081310e+00  1.33395001e-01  1.75218058e+00 ...  1.02916355e+01
   6.71896648e+00  4.66994554e-01]]"
medium,../../data/snsd/generated/noise_medium/clnsp123-medium.wav,"[[-4.0270102e+02 -3.9164944e+02 -4.2344220e+02 ... -4.0894412e+02
  -4.2519778e+02 -4.1687689e+02]
 [ 3.7755333e+01  6.1559132e+01  1.2864482e+02 ...  1.0962587e+02
   1.1260043e+02  1.2555854e+02]
 [-6.7418274e+01 -5.3339214e+01 -1.8604279e+01 ... -2.1844337e+01
  -1.9339935e+01 -2.1606083e+01]
 ...
 [-2.4126276e-01 -1.3252169e+00  2.2198350e+00 ...  1.4608196e+01
   2.0792782e+01  1.1800780e+01]
 [-1.6137636e+00 -3.1769469e+00  2.2204843e+00 ...  1.0257172e+01
   9.4866295e+00  4.5805159e+00]
 [-2.2308562e+00 -3.7955735e+00  4.8147860e+00 ...  1.2487804e+00
   1.4545313e+00 -8.5549164e-01]]"
medium,../../data/snsd/generated/noise_medium/clnsp124-medium.wav,"[[-5.3007477e+02 -5.0705719e+02 -5.2914709e+02 ... -2.0628412e+02
  -2.2230119e+02 -2.5518382e+02]
 [ 6.0856583e+01  9.3332550e+01  1.1274013e+02 ...  8.7203796e+01
   9.9437485e+01  1.2186195e+02]
 [-3.6725132e+01 -1.7200008e+01  6.2271361e+00 ... -2.2748749e+01
  -1.8839472e+01 -1.5682362e+01]
 ...
 [-5.5632243e+00 -4.7192898e+00  8.2688034e-02 ...  7.1061864e+00
   4.9131932e+00  3.5517497e+00]
 [ 3.1064606e-01 -2.5406663e+00 -4.7727928e+00 ...  6.4777956e+00
   1.8702037e+00  6.0469568e-01]
 [ 2.5749689e-01 -4.4707170e+00 -3.7406976e+00 ...  4.7248783e+00
   5.0358254e-01 -1.2440753e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp125-medium.wav,"[[-5.2997992e+02 -4.3925229e+02 -3.9997833e+02 ... -4.0351614e+02
  -4.3864297e+02 -4.8672873e+02]
 [ 9.7806618e+01  1.0183760e+02  9.7422546e+01 ...  1.0832722e+02
   1.2951495e+02  1.3725211e+02]
 [-2.1475838e+01 -3.1141317e+01 -4.5466022e+01 ... -4.2256603e+01
  -1.3864044e+01  1.2855896e+01]
 ...
 [-3.2447259e+00  1.2566682e+00  5.4667339e+00 ... -6.3898358e+00
  -7.9918356e+00 -4.1374445e+00]
 [ 2.4581397e+00  6.5850668e+00  1.2122760e+01 ... -8.7057734e+00
  -6.0069766e+00 -5.2957039e+00]
 [-7.8679276e-01 -1.3101244e-01  4.1164336e+00 ... -3.1169314e+00
   3.4730902e+00  6.6257582e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp126-medium.wav,"[[-4.1420245e+02 -3.8946185e+02 -3.8730563e+02 ... -4.0817816e+02
  -4.1119949e+02 -4.1428387e+02]
 [ 1.4840498e+02  1.3818037e+02  1.3813234e+02 ...  1.3748570e+02
   1.4700858e+02  1.3189507e+02]
 [-1.5205016e+01 -2.9175184e+01 -3.1874950e+01 ... -3.7747345e+01
  -4.0687355e+01 -3.7008385e+01]
 ...
 [-3.8664258e-01  4.9531026e+00 -4.5305729e-01 ... -3.8123953e+00
   2.3761573e+00  9.2614908e+00]
 [-2.7036285e+00 -4.3643060e+00 -5.1593313e+00 ...  9.3689954e-01
   7.2336798e+00  1.0678333e+01]
 [-3.8442707e+00 -8.0437813e+00 -4.4373407e+00 ...  5.5565457e+00
   4.3072572e+00  7.1062517e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp127-medium.wav,"[[-420.0355    -283.77405   -233.94403   ... -318.9155    -336.32498
  -338.29706  ]
 [ 122.969185    63.75113     19.364904  ...   54.56356     43.53833
    49.952408 ]
 [ -32.681145   -50.794647   -58.272346  ...  -20.51593    -25.704597
   -13.372595 ]
 ...
 [   3.42013      7.2537117   11.901043  ...   11.857758    20.285728
    18.825813 ]
 [   5.9885883   -7.8423977  -11.236433  ...   15.183341    22.745003
    16.747017 ]
 [  -5.749324   -13.973934   -18.393974  ...   17.872856    19.34142
    11.128726 ]]"
medium,../../data/snsd/generated/noise_medium/clnsp128-medium.wav,"[[-2.8734738e+02 -1.9018880e+02 -1.6671016e+02 ... -3.0825644e+02
  -3.6362439e+02 -5.2054492e+02]
 [ 9.4281746e+01  1.0035443e+02  9.5083542e+01 ...  6.1571632e+01
   6.5542908e+01  9.8336411e+01]
 [-2.5756672e+01 -2.3141193e+01 -1.9112526e+01 ... -1.7121916e+01
  -1.0838430e+01  1.8273998e+01]
 ...
 [-4.7045588e-01 -7.0553055e+00 -5.7150106e+00 ... -3.6017334e+00
  -4.0911140e+00 -3.7393994e+00]
 [-5.1344347e+00 -7.5617180e+00 -8.8026304e+00 ...  3.4109101e+00
   1.8265539e+00 -1.9958985e+00]
 [-5.5258183e+00 -8.2489071e+00 -7.5775590e+00 ... -1.2800995e+00
  -2.3962715e+00  4.4842439e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp129-medium.wav,"[[-4.7899646e+02 -2.9208795e+02 -1.8946007e+02 ... -3.0889120e+02
  -3.1710007e+02 -3.2668195e+02]
 [ 6.9152634e+01  1.0410376e+02  9.4952072e+01 ...  7.5534561e+01
   7.2147507e+01  6.1263092e+01]
 [-4.2882687e+01 -4.3156559e+01 -5.2949982e+01 ... -5.5141312e+01
  -4.9179550e+01 -4.5420715e+01]
 ...
 [-7.2424173e+00 -2.0576329e+00 -1.0825535e+01 ...  1.0676039e+01
   1.0527319e+01  4.6005287e+00]
 [-8.8384533e+00  7.3635712e+00  5.8006153e+00 ...  9.7359715e+00
   8.6828747e+00  3.3017707e-01]
 [ 5.3084483e+00  1.9749413e+00  4.1414938e+00 ... -2.6598649e+00
  -6.8865943e-01 -4.4494634e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp13-medium.wav,"[[-5.60860046e+02 -3.76615723e+02 -2.72173096e+02 ... -4.05274719e+02
  -4.32800690e+02 -5.57431030e+02]
 [ 1.08725418e+02  1.59368530e+02  1.11878265e+02 ...  1.24597107e+02
   1.11583984e+02  9.19085541e+01]
 [ 3.88378143e+01 -2.11457615e+01 -3.13688545e+01 ... -1.05880651e+01
  -1.31264048e+01  1.43115997e+01]
 ...
 [-3.16822827e-01 -6.14373732e+00 -2.20839334e+00 ...  9.08936024e-01
   5.05379343e+00  1.24733710e+00]
 [-3.11212349e+00  7.33944750e+00  5.29312229e+00 ...  1.94377112e+00
   5.80114555e+00  1.10598016e+00]
 [-7.60234690e+00 -7.74518347e+00 -8.85064888e+00 ...  4.69429255e+00
   6.76268291e+00  2.27685475e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp130-medium.wav,"[[-3.6185342e+02 -2.4418727e+02 -2.3102953e+02 ... -3.7395831e+02
  -3.8584552e+02 -4.3656488e+02]
 [ 1.1022463e+02  9.1583572e+01  8.3041519e+01 ... -7.8077135e+00
   7.4473391e+00  3.1859028e+01]
 [-2.2680214e+01 -3.4662155e+01 -3.5508217e+01 ...  2.8789330e+01
   2.9077110e+01  2.8962753e+01]
 ...
 [ 3.9366436e+00  5.6103334e+00  9.7502460e+00 ... -3.6415889e+00
  -3.5986104e+00  9.3824863e-02]
 [ 6.5386314e+00  9.7394352e+00  1.0694842e+01 ... -6.1429815e+00
  -3.5858049e+00 -3.7531042e+00]
 [ 1.1994760e+00 -6.9158709e-01 -2.8386364e+00 ... -2.2512422e+00
  -2.5337703e+00 -3.7633140e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp131-medium.wav,"[[-370.54776    -287.6003     -235.19897    ... -381.58258
  -410.5146     -418.0585    ]
 [   1.4396362    38.070435     70.971924   ...   22.28097
    -8.921384    -16.479256  ]
 [ -48.717987    -27.557909     -7.1987395  ...  -29.871815
   -48.130882    -53.102768  ]
 ...
 [   7.6406603     3.8476596    -0.5298008  ...    6.942893
     1.1036264    -2.0895395 ]
 [  -1.320236     -3.3471763     0.53723437 ...   -5.284988
    -4.513279     -1.21668   ]
 [   3.7654302    -3.226725     -6.4296417  ...   -4.090048
    -7.0833178    -6.5399966 ]]"
medium,../../data/snsd/generated/noise_medium/clnsp132-medium.wav,"[[-4.4953873e+02 -3.7933710e+02 -4.0098108e+02 ... -4.5442322e+02
  -4.9023590e+02 -4.9769769e+02]
 [-7.2191322e+01 -3.0618977e+01  2.8591257e+01 ...  5.6760860e+01
   3.7508835e+01  7.6413467e+01]
 [ 4.6061272e+01  2.4906301e+01  1.0467565e-01 ... -2.4472439e+00
   1.1866127e+01  2.4667850e+01]
 ...
 [ 2.8099937e+00  2.5852857e+00  4.2112750e-01 ... -4.1536450e+00
  -1.2737693e+00 -1.8796194e+00]
 [-2.4421871e+00 -1.2208945e+00 -1.1940253e+00 ... -3.3280540e+00
   1.7413321e+00  1.4706429e+00]
 [ 1.8490727e+00  1.2152605e+00 -6.0404110e-01 ...  2.8663307e-01
  -1.8124259e+00 -2.5160069e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp133-medium.wav,"[[-312.95468   -232.05313   -210.9047    ... -456.62057   -489.90634
  -495.32224  ]
 [ 114.42828     94.11023     83.68657   ...   78.72357     79.58354
    83.093475 ]
 [   1.7418499  -10.643114    -2.5296586 ...  -42.189003   -37.043686
   -31.3679   ]
 ...
 [   4.9110107    7.034761     8.4954815 ...    1.8569891    2.0374217
     1.7388216]
 [  -2.6005132   -7.1456604   -3.98211   ...   -0.9075181    2.2538953
    -1.6307373]
 [  -2.1988769   -8.597702   -12.59907   ...   -5.733372    -3.7452104
    -8.063124 ]]"
medium,../../data/snsd/generated/noise_medium/clnsp134-medium.wav,"[[-5.52961914e+02 -3.36083374e+02 -2.22009583e+02 ... -3.45805084e+02
  -4.07188110e+02 -4.79793610e+02]
 [ 6.09291153e+01  2.40518360e+01  2.69181557e+01 ...  1.20874329e+02
   1.28231354e+02  1.11561699e+02]
 [ 2.59255524e+01 -1.62588520e+01 -1.41043215e+01 ... -3.56374588e+01
  -1.10541332e+00  1.83102226e+01]
 ...
 [ 2.73814583e+00  2.55388260e+00  6.30630374e-01 ... -1.07651234e+01
  -7.52137280e+00 -5.77309704e+00]
 [-4.37755775e+00 -2.96106386e+00 -4.43908119e+00 ... -2.30328655e+00
  -5.33697462e+00 -6.34114265e+00]
 [ 4.20020908e-01  7.03713322e+00  3.74379587e+00 ...  7.82337713e+00
   3.12765002e-01 -3.20280123e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp135-medium.wav,"[[-5.23082458e+02 -4.92694244e+02 -4.96150513e+02 ... -3.58326691e+02
  -3.81130798e+02 -3.78032410e+02]
 [ 8.35334015e+01  9.39662933e+01  9.56230011e+01 ...  4.52808266e+01
   3.97488708e+01  1.94406452e+01]
 [-5.21400146e+01 -6.41111908e+01 -6.00134811e+01 ... -6.22105789e+01
  -8.87757111e+01 -8.05903931e+01]
 ...
 [ 5.41098022e+00  4.35411453e+00  9.22858655e-01 ...  9.10533810e+00
   1.04564781e+01  1.12650175e+01]
 [ 6.78677559e+00  2.93404603e+00  1.96203172e+00 ...  7.07275772e+00
   4.11819172e+00 -2.29320812e+00]
 [ 1.39492363e-01 -6.43813968e-01 -1.25726032e+00 ... -1.06078224e+01
  -7.19775009e+00 -7.54286194e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp136-medium.wav,"[[-3.8056769e+02 -3.2098984e+02 -3.3239120e+02 ... -2.9704633e+02
  -2.9940323e+02 -3.2475027e+02]
 [-9.0888840e+01 -4.4409119e+01  9.6507969e+00 ... -3.8348957e+01
  -3.6207336e+01 -3.1883196e+01]
 [-8.7551432e+00 -7.7315612e+00 -3.8987099e+01 ... -5.4821518e+01
  -5.9128506e+01 -5.7670193e+01]
 ...
 [ 2.5946939e-01 -2.1548711e-01  6.1844355e-01 ...  7.5400181e+00
   4.9330935e+00  2.8575211e+00]
 [-4.4874992e+00 -1.4681957e+00  3.0458742e-01 ...  5.8825216e+00
   5.8644042e+00  5.2222371e+00]
 [-1.0338540e+00  2.7564545e+00  2.0883734e+00 ...  4.7044029e+00
   7.7751551e+00  8.4694109e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp137-medium.wav,"[[-6.2601923e+02 -6.0485059e+02 -5.0801736e+02 ... -3.3993134e+02
  -3.4667285e+02 -3.6030991e+02]
 [ 2.8115313e+01  5.3290878e+01  3.5035042e+01 ...  1.0472166e+02
   1.5609047e+01 -3.0700573e+01]
 [ 1.5489845e+01  3.6465996e+01  1.6351658e+01 ...  1.1534744e+01
   2.5724030e+01  8.8532162e+00]
 ...
 [-1.7834196e+00  3.0601883e+00  4.2195950e+00 ... -5.0109568e+00
  -6.1214232e+00  3.7903986e+00]
 [-3.6995044e+00 -2.3802549e-01  2.1125126e-01 ... -9.1601381e+00
  -5.7936254e+00 -2.2025523e+00]
 [-2.9533095e+00  3.1554236e+00  6.1614618e+00 ... -5.9240160e+00
  -5.3993492e+00 -6.6570759e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp138-medium.wav,"[[-3.0974744e+02 -2.5142722e+02 -2.2214029e+02 ... -2.6078201e+02
  -2.7080096e+02 -3.1158990e+02]
 [ 1.2080568e+02  9.3366959e+01  4.7317497e+01 ...  8.3854704e+00
   8.4870796e+00  2.5314247e+01]
 [-2.8331387e+01 -2.9219711e+01  2.8452687e+00 ...  3.1045432e+00
   2.2450585e+00 -5.0790291e+00]
 ...
 [ 4.4880934e+00  4.1436858e+00  2.5025496e+00 ... -3.3397856e+00
  -2.4233174e+00 -6.3337922e-01]
 [-9.6385517e+00 -4.5370765e+00 -1.8362094e+00 ... -1.5319866e-01
  -5.2397799e+00 -3.4965992e+00]
 [ 5.5729342e-01 -4.5615277e+00 -5.9300537e+00 ...  6.5218410e+00
   2.1335905e+00  1.1078780e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp139-medium.wav,"[[-6.80635498e+02 -6.59117065e+02 -4.98763000e+02 ... -3.37953979e+02
  -3.88004120e+02 -4.82675476e+02]
 [ 3.51935043e+01  5.34217491e+01  6.72109375e+01 ...  6.27839127e+01
   8.46858521e+01  8.81948853e+01]
 [ 2.19059315e+01  2.37460899e+01 -2.93658848e+01 ... -3.10192261e+01
  -3.27256927e+01 -2.39402332e+01]
 ...
 [-2.67110854e-01  1.27728975e+00 -1.87779582e+00 ... -3.30252695e+00
  -1.03073859e+00 -3.03470469e+00]
 [ 1.50022805e-02  1.75465679e+00  2.69721127e+00 ... -2.59137702e+00
   4.43626285e-01  5.41837072e+00]
 [-1.06310070e+00  3.71067548e+00  7.67718697e+00 ... -8.61691475e+00
  -7.24783802e+00  3.20654058e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp14-medium.wav,"[[-3.36541809e+02 -2.57490997e+02 -2.07461060e+02 ... -3.19052917e+02
  -3.43100708e+02 -4.03223999e+02]
 [ 1.09614105e+02  4.23524513e+01  2.15921364e+01 ...  2.81699753e+00
   1.00878429e+01  3.12585106e+01]
 [ 4.28186874e+01  5.30700760e+01  3.25274391e+01 ... -2.54451294e+01
  -2.63141708e+01 -2.40051270e+01]
 ...
 [ 4.41373158e+00  6.26029968e+00  1.14584625e+00 ... -5.45121050e+00
  -8.02120113e+00 -5.31786442e+00]
 [-3.07856381e-01 -3.27664196e-01 -3.14648366e+00 ... -3.80711317e+00
  -5.70539713e+00 -3.40456271e+00]
 [-3.84842753e-01  3.23987961e+00  1.50178444e+00 ...  9.03846264e-01
   9.37515140e-01  4.61923063e-01]]"
medium,../../data/snsd/generated/noise_medium/clnsp140-medium.wav,"[[-4.5684320e+02 -4.3408121e+02 -4.3610388e+02 ... -3.0510284e+02
  -3.1357285e+02 -3.4025070e+02]
 [ 1.2998080e+02  1.3424878e+02  1.3342990e+02 ...  2.1742573e+01
   1.2516435e+01  2.4955658e+01]
 [-2.7312130e+01 -3.6638603e+01 -3.6055534e+01 ...  2.4812397e+01
   1.9663860e+01  6.4851856e+00]
 ...
 [-5.5559528e-01  1.7980878e+00  6.3390121e+00 ...  7.8530602e+00
   8.7035055e+00  4.8008823e+00]
 [-1.2340781e-01  6.1039972e-01  5.8123231e+00 ... -4.8717041e+00
  -4.4188352e+00 -6.0786457e+00]
 [-3.9315376e+00 -8.2874060e-01  5.2561827e+00 ...  3.2624476e+00
   6.1972933e+00  7.2499466e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp141-medium.wav,"[[-592.7882     -549.1225     -572.0192     ... -239.6952
  -249.8724     -287.52457   ]
 [  55.519768     98.31131     104.41176    ...   96.37196
    95.5809       93.81234   ]
 [  -1.517945     -2.306202      3.842958   ...  -42.950638
   -46.812035    -43.54834   ]
 ...
 [   3.6376991     4.441757      1.156893   ...    1.1130842
    -2.1364627     2.1480293 ]
 [  -1.5980917     0.61132365   -2.8809829  ...   -8.552784
    -6.6988907    -1.540079  ]
 [   6.7409306     6.4074664     4.704383   ...   -3.2659926
    -3.7443779    -6.4650393 ]]"
medium,../../data/snsd/generated/noise_medium/clnsp142-medium.wav,"[[-6.2702191e+02 -3.6245291e+02 -2.4349600e+02 ... -2.7405975e+02
  -2.0132617e+02 -1.8510696e+02]
 [ 3.6573742e+01  7.7340004e+01  1.1562744e+02 ...  5.7993393e+01
   1.1785734e+02  1.1585585e+02]
 [ 1.2284427e+01 -8.7992477e+00 -2.9853745e+00 ...  2.5207569e+01
  -2.3320096e+00 -4.4369856e-01]
 ...
 [-2.5451438e+00  1.6141073e+00  3.2834752e+00 ... -5.6699877e+00
  -2.3556156e+00 -7.5842136e-01]
 [ 4.1404152e+00  1.2427443e+00 -3.0781400e-01 ...  3.0525441e+00
  -1.1497515e+00 -4.5443006e+00]
 [ 4.9879203e+00  2.5949183e+00  3.6019201e+00 ... -4.2459092e+00
  -4.5614338e+00 -5.8230548e+00]]"
medium,../../data/snsd/generated/noise_medium/clnsp143-medium.wav,"[[-271.9944     -241.8101     -242.94823    ... -245.9329
  -251.63081    -250.82959   ]
 [ 116.76284     119.369415    117.98119    ...  116.19176
   108.5267      116.41774   ]
 [ -20.953       -21.17275     -17.942516   ...  -22.623388
   -18.378511    -17.145273  ]
 ...
 [  -5.8778963    -7.892479     -5.977158   ...   -5.87162
    -2.7821229    -2.8297276 ]
 [  -7.448107     -8.488922     -7.110538   ...   -7.7117558
    -3.0869064    -6.8908763 ]
 [  -5.928816     -2.5587811    -0.76822436 ...    2.820427
     1.7662768    -4.1232104 ]]"
medium,../../data/snsd/generated/noise_medium/clnsp144-medium.wav,"[[-6.4110352e+02 -6.1541455e+02 -6.3012640e+02 ... -4.4926300e+02
  -3.8320309e+02 -3.3062946e+02]
 [ 4.2380959e+01  4.4333488e+01  3.6999092e+01 ...  1.1725226e+02
   8.3935364e+01  4.6652412e+01]
 [ 6.3226409e+00 -2.1020465e+00  3.2412629e+00 ... -1.1137630e+01
  -1.8232092e+01 -1.8112797e+01]
 ...
 [ 2.4052617e-01 -1.1843877e+00  1.6358671e+00 ...  1.1704719e+00
   2.1089935e+00  2.3924394e+00]
 [ 3.2115691e+00  5.6754904e+00  5.6630793e+00 ...  6.9863567e+00
   6.6957135e+00  8.3103809e+00]
 [-6.4597046e-01  1.8795455e-01  2.2722640e+00 ... -8.2326680e-01
   1.6284637e+00  6.2273755e+00]]"
